overall_qual,overall_cond,year_remod/add,exter_qual,exter_cond,kitchen_qual,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,totrms_abvgrd,fireplaces,wood_deck_sf,pool_area,misc_val,heating_qc,bsmt_cond,bsmtfin_sf_1,total_bsmt_sf,bsmt_full_bath,bsmt_half_bath,fireplace_qu,garage_qual,garage_cond,saleprice,house_style,heating,central_air,electrical,paved_drive,garage_finish,fence,bsmtfin_type_1
8,5,2009,4,3,3,2,1,3,1,8,0,0,0,0,5,3.0,544.0,832.0,1.0,0.0,,3.0,3.0,263435,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
6,6,1958,3,3,3,2,0,4,1,9,1,0,0,0,3,3.0,0.0,1272.0,0.0,0.0,4.0,3.0,3.0,141000,story_1_half_fin,GasA,Y,SBrkr,Y,Unf,no_fence,Unf
7,5,2003,4,3,4,2,1,4,1,9,1,120,0,0,5,3.0,0.0,847.0,0.0,0.0,4.0,3.0,3.0,213000,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,Unf
7,5,2010,4,3,4,2,0,2,1,6,0,0,0,0,5,3.0,0.0,1214.0,0.0,0.0,,3.0,3.0,179781,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,Unf
8,5,2007,4,3,4,2,0,2,1,6,1,0,0,0,5,3.0,846.0,1342.0,1.0,0.0,4.0,3.0,3.0,234250,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
8,6,1976,4,3,4,2,0,2,1,10,1,0,0,0,3,3.0,1165.0,1565.0,1.0,0.0,4.0,3.0,3.0,287000,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,ALQ
8,5,2002,4,3,4,2,1,4,1,8,1,0,0,0,5,3.0,651.0,870.0,1.0,0.0,4.0,3.0,3.0,257500,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
6,5,1950,3,3,3,1,0,2,1,5,1,0,0,0,3,3.0,0.0,960.0,0.0,0.0,4.0,3.0,3.0,102000,story_1,GasA,N,SBrkr,Y,Unf,no_fence,Unf
7,7,1950,3,3,4,1,0,3,1,6,1,0,0,0,5,3.0,0.0,637.0,0.0,0.0,4.0,3.0,3.0,139400,story_1_half_unfin,GasA,Y,FuseF,N,Unf,GdPrv,Unf
3,4,1950,3,3,3,1,0,3,1,6,0,216,0,0,3,3.0,0.0,672.0,0.0,0.0,,3.0,3.0,105000,story_1_half_fin,GasA,Y,SBrkr,Y,Unf,MnPrv,Unf
8,6,1970,4,4,4,2,0,4,1,8,1,81,0,0,5,4.0,351.0,2217.0,1.0,0.0,3.0,3.0,3.0,268000,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,ALQ
6,7,1966,4,4,4,2,0,4,1,8,1,586,1,0,3,3.0,0.0,697.0,0.0,0.0,4.0,4.0,4.0,274970,split_level,GasA,Y,SBrkr,Y,Unf,GdPrv,Unf
7,5,2006,4,3,4,2,0,2,1,5,1,100,0,0,5,3.0,16.0,1220.0,0.0,0.0,4.0,3.0,3.0,180000,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
7,9,2005,3,5,4,2,0,3,1,7,1,0,0,0,5,3.0,141.0,689.0,0.0,0.0,4.0,3.0,3.0,161000,story_2,GasA,Y,SBrkr,N,Unf,no_fence,Rec
4,7,2006,3,3,4,1,0,2,1,6,0,0,0,0,5,,0.0,0.0,0.0,0.0,,3.0,3.0,84900,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,no_basement
5,5,1958,3,3,3,1,0,2,1,5,0,0,0,0,3,3.0,532.0,988.0,1.0,0.0,,3.0,3.0,119000,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,Rec
8,5,2006,4,3,4,2,1,3,1,7,1,0,0,0,5,3.0,1571.0,1964.0,1.0,0.0,4.0,3.0,3.0,370000,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
7,5,2006,4,3,4,2,0,2,1,6,0,0,0,0,5,3.0,0.0,1270.0,0.0,0.0,,3.0,3.0,175900,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,Unf
5,5,1979,3,3,3,2,0,6,2,12,0,154,0,0,3,,0.0,0.0,0.0,0.0,,3.0,3.0,142953,story_2,GasA,Y,SBrkr,Y,Unf,no_fence,no_basement
8,5,1995,4,3,4,1,1,1,1,5,1,0,0,0,5,3.0,457.0,1494.0,1.0,0.0,4.0,3.0,3.0,279700,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,LwQ
5,5,1957,3,3,3,1,1,3,1,6,1,0,0,0,4,3.0,623.0,1179.0,0.0,0.0,4.0,3.0,3.0,132000,story_1,GasA,Y,SBrkr,Y,RFn,GdPrv,BLQ
9,5,2000,4,3,5,2,1,3,1,8,2,253,0,0,5,3.0,904.0,1440.0,1.0,0.0,5.0,3.0,3.0,313000,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
4,6,1950,3,3,3,1,1,3,1,7,0,0,0,0,4,3.0,637.0,637.0,0.0,0.0,,3.0,3.0,108000,story_1_half_fin,GasA,Y,SBrkr,Y,Unf,no_fence,Rec
7,5,2004,4,3,4,2,1,3,1,7,1,178,0,0,5,3.0,0.0,746.0,0.0,0.0,4.0,3.0,3.0,165400,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,Unf
6,5,1995,4,3,4,2,1,3,1,6,1,413,0,0,5,3.0,0.0,781.0,0.0,0.0,3.0,3.0,3.0,187000,story_2,GasA,Y,SBrkr,Y,RFn,no_fence,Unf
8,5,1996,4,3,5,2,1,4,1,9,1,0,0,0,5,3.0,689.0,1462.0,1.0,0.0,3.0,3.0,3.0,403000,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
6,6,1976,3,3,4,2,1,4,1,8,1,0,0,0,3,3.0,156.0,848.0,0.0,0.0,3.0,3.0,3.0,195000,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,LwQ
6,5,1961,3,3,3,1,0,3,1,6,1,0,0,0,3,3.0,600.0,1218.0,1.0,0.0,4.0,3.0,3.0,158500,split_level,GasA,Y,SBrkr,Y,RFn,no_fence,ALQ
8,5,2002,4,3,4,2,1,3,1,7,1,199,0,0,5,3.0,932.0,1065.0,1.0,0.0,4.0,3.0,3.0,255000,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
5,5,1956,3,3,3,2,1,3,1,7,2,0,0,0,5,3.0,1116.0,1898.0,0.0,0.0,3.0,3.0,3.0,236500,story_1,GasA,Y,FuseA,Y,Unf,MnPrv,Rec
5,6,1966,3,3,3,1,0,3,1,5,0,0,0,0,3,3.0,725.0,988.0,1.0,0.0,,3.0,3.0,129250,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,BLQ
7,8,1997,3,3,3,2,0,1,1,6,2,0,0,0,3,3.0,1247.0,1501.0,1.0,0.0,3.0,3.0,3.0,289000,story_1,GasA,Y,SBrkr,Y,Fin,GdWo,ALQ
5,4,1976,3,3,3,2,2,4,2,8,0,0,0,0,3,,0.0,0.0,0.0,0.0,,3.0,3.0,100000,story_2,GasA,Y,SBrkr,Y,Unf,no_fence,no_basement
8,5,2001,4,3,4,2,1,4,1,7,1,184,0,0,5,3.0,1198.0,1531.0,1.0,0.0,3.0,3.0,3.0,275000,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
8,5,2000,4,3,4,2,1,3,1,7,1,120,0,0,5,3.0,0.0,850.0,0.0,0.0,3.0,3.0,3.0,207000,story_2,GasA,Y,SBrkr,Y,Unf,no_fence,Unf
5,8,1998,3,3,4,1,1,1,1,6,0,0,0,0,4,3.0,661.0,864.0,1.0,0.0,,3.0,3.0,146000,story_1,GasA,Y,SBrkr,Y,Unf,MnPrv,GLQ
6,7,1972,3,3,3,1,1,3,1,6,0,0,0,0,5,3.0,282.0,494.0,0.0,0.0,,3.0,3.0,116000,story_2,GasA,Y,SBrkr,Y,Unf,no_fence,ALQ
7,5,1998,3,3,4,2,1,3,1,8,0,576,0,0,5,3.0,739.0,1057.0,1.0,0.0,,3.0,3.0,219500,story_2,GasA,Y,SBrkr,Y,RFn,GdPrv,GLQ
7,5,2003,4,3,4,2,0,2,1,6,1,148,0,0,5,3.0,0.0,1405.0,0.0,0.0,3.0,3.0,3.0,173000,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,Unf
4,6,1956,3,3,3,1,0,3,1,6,0,0,0,0,5,3.0,1059.0,1134.0,0.0,0.0,,3.0,3.0,135000,story_1,GasA,Y,FuseA,Y,RFn,no_fence,ALQ
7,5,2003,4,3,4,2,1,3,1,7,1,0,0,0,5,3.0,654.0,979.0,1.0,0.0,4.0,3.0,3.0,213000,story_2,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
6,5,1995,3,3,4,1,0,3,1,6,1,81,0,0,3,3.0,736.0,967.0,0.0,0.0,3.0,3.0,3.0,150000,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,Rec
7,5,2007,4,3,4,0,2,2,1,7,1,120,0,0,5,3.0,0.0,1258.0,0.0,2.0,4.0,3.0,3.0,194201,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,Unf
7,5,2006,4,3,4,2,0,1,1,7,1,156,0,0,5,3.0,16.0,1346.0,0.0,0.0,4.0,3.0,3.0,181000,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
6,6,1958,3,3,3,1,1,4,1,7,0,0,0,1000,4,3.0,608.0,1442.0,0.0,0.0,,3.0,3.0,157900,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,Rec
7,5,2000,4,3,4,2,1,3,1,7,1,208,0,0,5,3.0,894.0,951.0,1.0,0.0,3.0,3.0,3.0,217000,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
8,5,2006,4,3,4,2,1,3,1,9,1,160,0,0,5,3.0,0.0,1082.0,0.0,0.0,4.0,3.0,3.0,252000,story_2,GasA,Y,SBrkr,Y,RFn,no_fence,Unf
7,5,2002,4,3,4,2,1,4,1,8,0,0,0,0,5,3.0,0.0,872.0,0.0,0.0,,3.0,3.0,197000,story_2,GasA,Y,SBrkr,Y,RFn,no_fence,Unf
7,5,2005,4,3,4,2,1,3,1,7,1,120,0,0,5,3.0,0.0,868.0,0.0,0.0,4.0,3.0,3.0,189500,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,Unf
5,7,1950,3,3,2,1,1,3,1,7,0,207,0,0,4,3.0,0.0,686.0,0.0,1.0,,3.0,3.0,116000,story_1_half_fin,GasW,Y,SBrkr,P,Unf,no_fence,Unf
6,5,1963,3,3,3,1,1,3,1,6,2,0,0,0,3,3.0,569.0,1328.0,1.0,0.0,4.0,3.0,3.0,143000,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,ALQ
5,7,1950,3,3,3,1,0,3,1,6,0,0,0,0,3,3.0,534.0,876.0,0.0,0.0,,3.0,3.0,119000,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,BLQ
6,5,1954,3,3,3,1,0,4,1,6,0,0,0,0,2,3.0,673.0,854.0,0.0,0.0,,3.0,3.0,127500,story_1_half_fin,GasA,Y,FuseA,Y,Unf,MnWw,Rec
6,5,2005,4,3,4,2,1,3,1,7,0,0,0,0,5,3.0,0.0,858.0,0.0,0.0,,3.0,3.0,200825,story_2,GasA,Y,SBrkr,Y,RFn,no_fence,Unf
2,3,1955,3,3,3,1,0,1,1,3,0,0,0,0,3,3.0,0.0,498.0,0.0,0.0,,2.0,2.0,35000,story_1,GasA,N,FuseF,N,Unf,no_fence,Unf
7,7,1978,4,3,4,2,1,4,1,8,2,0,0,0,5,3.0,988.0,1420.0,0.0,1.0,4.0,3.0,4.0,292500,story_2,GasA,Y,SBrkr,Y,Fin,MnPrv,ALQ
6,6,1970,3,3,3,1,1,2,1,5,0,0,0,0,3,3.0,321.0,483.0,0.0,0.0,,3.0,3.0,106000,story_2,GasA,Y,SBrkr,Y,Unf,no_fence,Rec
4,4,1950,3,3,3,1,0,2,1,4,0,80,0,0,3,3.0,0.0,660.0,0.0,0.0,,3.0,3.0,85000,story_1,GasA,N,SBrkr,N,Unf,no_fence,Unf
8,5,2003,4,3,4,2,0,3,1,8,1,218,0,0,5,3.0,1196.0,1712.0,1.0,0.0,4.0,3.0,3.0,286500,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
6,5,1977,3,3,3,2,0,2,1,4,1,0,0,0,3,3.0,360.0,1069.0,0.0,0.0,2.0,3.0,3.0,127500,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,ALQ
7,5,2007,4,3,4,2,0,3,1,6,0,0,0,0,5,3.0,0.0,1335.0,0.0,0.0,,3.0,3.0,210400,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,Unf
8,5,2004,5,3,5,1,1,1,1,6,1,185,0,0,5,3.0,1218.0,1518.0,0.0,0.0,4.0,3.0,3.0,274000,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
8,5,2007,4,3,4,2,1,3,1,6,1,0,0,0,5,3.0,770.0,920.0,1.0,0.0,4.0,3.0,3.0,264966,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
4,1,1950,2,2,3,2,0,3,1,6,0,14,0,0,2,2.0,0.0,771.0,0.0,0.0,,3.0,2.0,50000,story_1_half_fin,GasA,Y,SBrkr,N,Unf,no_fence,Unf
5,6,1950,3,4,3,2,0,4,1,7,0,0,0,5000,3,3.0,686.0,686.0,1.0,0.0,,3.0,3.0,139000,story_1_half_fin,GasA,Y,SBrkr,Y,Unf,no_fence,LwQ
7,5,1990,4,3,4,2,1,3,1,7,1,0,0,0,4,3.0,727.0,1223.0,1.0,0.0,3.0,3.0,3.0,300000,story_2,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
8,7,1995,4,3,5,2,1,4,1,9,3,269,0,0,4,3.0,1410.0,1952.0,1.0,0.0,3.0,3.0,3.0,345000,split_level,GasA,Y,SBrkr,Y,Fin,MnPrv,GLQ
8,5,1995,4,3,4,2,0,3,1,7,1,120,0,0,5,3.0,408.0,1556.0,0.0,0.0,3.0,3.0,3.0,228000,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,BLQ
7,5,2003,4,3,4,2,1,3,1,7,1,100,0,0,5,3.0,0.0,384.0,0.0,0.0,3.0,3.0,3.0,165500,split_level,GasA,Y,SBrkr,Y,Fin,no_fence,Unf
4,4,1950,3,3,3,1,0,3,1,8,0,0,0,0,2,3.0,0.0,686.0,0.0,0.0,,3.0,3.0,107000,story_2,GasA,N,SBrkr,Y,Unf,no_fence,Unf
4,5,1950,3,3,3,1,0,2,1,4,0,0,0,0,3,3.0,495.0,720.0,0.0,0.0,,,,34900,story_1,GasA,N,FuseA,N,no_garage,GdWo,Rec
5,5,1964,3,3,3,1,0,2,1,5,0,0,0,0,3,3.0,312.0,912.0,0.0,0.0,,3.0,3.0,115000,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,Rec
8,5,2003,4,3,4,2,0,2,1,7,1,143,0,0,5,3.0,0.0,1273.0,0.0,0.0,3.0,3.0,3.0,215000,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,Unf
7,8,1994,3,4,3,2,0,3,1,8,0,24,0,1000,2,3.0,0.0,672.0,0.0,0.0,,3.0,3.0,179900,story_2,GasA,Y,SBrkr,N,Unf,no_fence,Unf
8,5,1985,4,3,4,1,1,1,1,4,0,0,0,0,3,3.0,368.0,1488.0,1.0,0.0,,3.0,3.0,212000,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
8,5,2005,4,3,4,2,1,4,1,7,1,0,0,0,5,3.0,0.0,1074.0,0.0,0.0,4.0,3.0,3.0,250000,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,Unf
5,6,1950,3,3,3,1,0,3,1,8,1,0,0,0,5,3.0,0.0,1042.0,0.0,0.0,4.0,3.0,3.0,149000,story_1_half_fin,GasA,Y,SBrkr,Y,Unf,no_fence,Unf
6,5,1996,3,3,3,2,1,3,1,8,1,224,0,0,4,3.0,219.0,773.0,1.0,0.0,3.0,3.0,3.0,188000,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
3,8,2001,3,4,4,1,0,2,1,5,0,0,0,0,5,3.0,0.0,713.0,0.0,0.0,,2.0,2.0,99800,story_1,GasA,Y,SBrkr,N,Unf,no_fence,Unf
7,8,1998,3,4,3,1,1,3,1,8,0,0,0,0,5,3.0,0.0,718.0,0.0,0.0,,3.0,3.0,159500,story_2,GasA,Y,SBrkr,P,Unf,no_fence,Unf
7,5,2004,4,3,4,2,1,3,1,7,1,100,0,0,5,3.0,326.0,384.0,1.0,0.0,4.0,3.0,3.0,184500,split_level,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
8,5,2007,4,3,5,2,1,3,1,10,1,0,0,0,5,3.0,0.0,1482.0,0.0,0.0,4.0,3.0,3.0,276000,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,Unf
6,6,1976,3,3,4,2,1,3,1,7,1,48,0,0,3,3.0,556.0,804.0,1.0,0.0,3.0,3.0,3.0,155000,story_2,GasA,Y,SBrkr,Y,Unf,no_fence,ALQ
5,5,2000,3,3,3,2,0,3,1,7,1,0,0,0,5,3.0,594.0,1188.0,0.0,0.0,1.0,3.0,3.0,160000,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,BLQ
5,6,1964,3,3,3,1,1,4,1,7,1,0,0,0,4,3.0,360.0,720.0,0.0,0.0,1.0,3.0,3.0,157500,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,ALQ
8,5,1995,4,4,4,2,1,3,1,6,2,129,0,0,5,4.0,1341.0,1679.0,1.0,1.0,3.0,3.0,3.0,285000,story_1,GasA,Y,SBrkr,Y,Unf,GdWo,GLQ
5,7,2003,3,3,3,2,2,4,2,9,0,0,0,0,4,3.0,1084.0,1272.0,2.0,0.0,,,,145900,story_1_half_fin,GasA,Y,SBrkr,N,no_garage,GdPrv,ALQ
7,5,1996,4,3,4,2,1,3,1,8,1,100,0,0,5,3.0,0.0,672.0,0.0,0.0,3.0,3.0,3.0,229000,split_level,GasA,Y,SBrkr,Y,Fin,no_fence,Unf
4,7,1993,3,3,3,2,0,1,1,6,0,0,0,0,5,3.0,1030.0,1151.0,1.0,0.0,,3.0,3.0,128500,story_1_half_fin,GasA,Y,SBrkr,Y,Unf,no_fence,ALQ
8,5,1998,4,3,4,2,1,3,1,7,1,210,0,0,5,3.0,791.0,1044.0,1.0,0.0,5.0,3.0,3.0,286000,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
6,5,1997,3,3,3,2,1,3,1,7,1,252,0,0,5,3.0,847.0,945.0,0.0,0.0,3.0,3.0,3.0,189500,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,ALQ
5,5,1953,3,3,3,1,1,2,1,7,0,208,0,0,3,,0.0,0.0,0.0,0.0,,3.0,3.0,102900,story_1,GasA,Y,FuseA,Y,Fin,MnPrv,no_basement
5,6,1997,3,4,3,1,1,3,1,7,0,0,0,0,5,3.0,788.0,988.0,0.0,0.0,,3.0,3.0,128500,story_1_half_fin,GasA,Y,SBrkr,Y,Unf,MnPrv,Rec
5,6,2004,3,3,3,1,0,3,1,7,1,200,0,0,5,2.0,198.0,1216.0,1.0,0.0,4.0,3.0,3.0,156000,story_1_half_fin,GasA,Y,SBrkr,Y,Unf,GdWo,LwQ
8,5,2006,4,3,4,2,1,4,1,9,1,144,0,0,5,4.0,0.0,1094.0,0.0,0.0,4.0,3.0,3.0,281213,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,Unf
7,7,2007,3,3,4,2,0,4,1,9,1,0,0,0,5,3.0,425.0,585.0,1.0,0.0,4.0,3.0,3.0,242000,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
6,5,1960,3,3,3,2,0,3,1,6,2,0,0,0,5,3.0,1270.0,1478.0,1.0,0.0,4.0,3.0,3.0,157500,story_1,GasA,Y,FuseA,Y,Unf,no_fence,BLQ
7,5,2004,4,3,4,2,1,3,1,8,1,168,0,0,5,3.0,0.0,796.0,0.0,0.0,4.0,3.0,3.0,196500,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,Unf
7,5,1998,3,3,3,2,0,3,1,5,0,0,0,0,5,3.0,846.0,1425.0,1.0,0.0,,3.0,3.0,193000,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
5,8,1952,3,4,3,1,0,4,1,7,0,0,0,0,5,3.0,48.0,672.0,1.0,0.0,,3.0,3.0,132000,story_1_half_fin,GasA,Y,SBrkr,Y,Unf,MnPrv,Rec
7,7,1970,3,3,3,1,0,4,1,7,0,264,0,0,4,3.0,208.0,712.0,1.0,0.0,,3.0,3.0,139900,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,Rec
6,6,1959,3,3,3,1,0,3,1,6,0,0,0,0,3,3.0,0.0,1194.0,1.0,0.0,,3.0,3.0,148000,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,Unf
8,5,2007,4,3,5,2,1,3,1,8,1,196,0,0,5,3.0,669.0,895.0,1.0,0.0,4.0,3.0,3.0,281500,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
8,5,2004,4,3,5,2,1,5,1,11,1,194,0,0,5,3.0,0.0,1706.0,0.0,0.0,5.0,3.0,3.0,342000,story_2,GasA,Y,SBrkr,Y,RFn,no_fence,Unf
6,6,1975,3,3,3,2,0,3,1,6,0,0,0,0,3,3.0,576.0,1128.0,1.0,0.0,,3.0,3.0,148000,split_level,GasA,Y,SBrkr,Y,Unf,no_fence,GLQ
5,4,1972,3,4,3,2,0,4,1,5,1,0,0,0,3,3.0,190.0,1001.0,0.0,0.0,4.0,3.0,3.0,140000,story_1_half_fin,GasA,Y,SBrkr,Y,Unf,GdPrv,LwQ
5,7,1991,3,3,5,1,1,3,1,6,0,0,0,0,3,3.0,567.0,1008.0,0.0,1.0,,3.0,3.0,150000,story_1,GasA,Y,FuseA,Y,RFn,MnWw,Rec
7,5,1997,4,3,4,2,1,4,1,12,2,168,0,0,5,3.0,851.0,1064.0,1.0,0.0,3.0,3.0,3.0,279500,story_2,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
6,5,2005,3,3,4,1,0,2,1,5,0,0,0,0,5,3.0,467.0,547.0,1.0,0.0,,3.0,3.0,140000,split_foyer,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
6,5,1978,3,3,3,2,0,4,2,10,0,0,0,0,3,3.0,0.0,1664.0,0.0,0.0,,3.0,3.0,145000,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,Unf
7,5,1999,4,3,4,2,0,2,1,5,1,203,0,0,5,3.0,1051.0,1405.0,1.0,0.0,2.0,3.0,3.0,184000,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
8,6,1978,4,3,4,1,0,1,1,4,1,223,0,0,3,3.0,1052.0,1226.0,1.0,0.0,3.0,3.0,3.0,206000,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
4,4,1972,3,3,3,1,1,3,1,5,0,0,0,0,3,3.0,252.0,546.0,0.0,0.0,,3.0,3.0,85500,story_2,GasA,Y,SBrkr,Y,Unf,no_fence,BLQ
6,7,1995,3,3,3,1,1,3,1,6,1,0,0,0,2,3.0,326.0,715.0,0.0,0.0,4.0,3.0,3.0,188700,story_2,GasA,Y,FuseA,Y,Unf,no_fence,LwQ
6,6,1986,3,3,3,2,0,3,1,7,1,252,0,0,3,3.0,363.0,1427.0,0.0,0.0,3.0,3.0,3.0,200000,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,LwQ
7,6,1991,4,3,4,1,1,1,1,4,0,114,0,0,4,3.0,460.0,1054.0,1.0,0.0,,3.0,3.0,162000,split_level,GasA,Y,SBrkr,Y,Unf,no_fence,GLQ
5,8,1997,3,3,3,1,0,2,1,4,0,168,0,0,5,3.0,0.0,672.0,0.0,0.0,,3.0,3.0,108000,story_1,GasA,Y,SBrkr,N,Unf,GdPrv,Unf
5,7,1975,3,3,3,2,0,3,1,7,2,0,0,0,3,3.0,1333.0,1621.0,1.0,0.0,2.0,3.0,3.0,213000,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,ALQ
8,5,2007,4,3,5,2,0,3,1,7,1,0,0,0,5,3.0,1004.0,1734.0,1.0,0.0,4.0,3.0,3.0,318000,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
6,7,1950,3,3,3,2,0,4,1,8,2,0,0,0,5,3.0,0.0,672.0,0.0,0.0,4.0,3.0,3.0,235000,story_2,GasA,Y,SBrkr,P,Unf,no_fence,Unf
4,5,1959,3,3,3,1,1,3,1,6,0,352,0,1000,2,3.0,569.0,950.0,1.0,0.0,,,,128950,story_1,GasA,Y,SBrkr,Y,no_garage,no_fence,ALQ
6,5,1961,3,3,3,1,1,3,1,6,1,0,0,0,3,3.0,288.0,1362.0,1.0,0.0,3.0,3.0,3.0,163000,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,ALQ
5,6,1950,3,3,3,1,1,3,1,7,0,0,0,0,2,3.0,312.0,756.0,1.0,0.0,,3.0,3.0,126000,story_1_half_fin,GasA,N,FuseF,P,Unf,no_fence,ALQ
7,5,2003,3,3,4,2,1,3,1,6,0,280,0,0,5,3.0,0.0,1362.0,0.0,0.0,,3.0,3.0,200000,story_1_half_fin,GasA,Y,SBrkr,N,Unf,no_fence,Unf
5,5,1958,3,3,3,1,1,3,1,7,0,0,0,0,3,3.0,460.0,874.0,0.0,0.0,,3.0,3.0,144000,story_1_half_fin,GasW,Y,FuseA,Y,Unf,GdWo,BLQ
5,4,1961,3,3,3,2,0,6,2,10,0,0,0,0,5,3.0,0.0,1800.0,0.0,0.0,,,,141000,story_1,GasA,N,SBrkr,Y,no_garage,no_fence,Unf
8,5,1999,4,3,4,2,1,4,1,9,1,286,0,0,5,3.0,1048.0,1389.0,1.0,0.0,3.0,3.0,3.0,322500,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
7,5,1998,3,3,4,2,0,3,1,6,0,0,0,0,5,3.0,0.0,1649.0,0.0,0.0,,3.0,3.0,224900,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,Unf
5,6,2004,3,3,4,1,1,3,1,6,1,0,0,0,5,3.0,1309.0,1324.0,2.0,0.0,3.0,3.0,3.0,223500,story_2,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
4,3,1956,3,3,3,1,0,3,1,5,0,64,0,0,5,3.0,0.0,672.0,0.0,0.0,,3.0,3.0,112000,story_1,GasA,Y,FuseA,Y,Unf,MnPrv,Unf
6,5,1998,3,3,3,2,1,3,1,7,1,0,0,0,5,3.0,706.0,926.0,0.0,0.0,3.0,3.0,3.0,187500,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,BLQ
1,1,1950,2,2,2,0,1,1,1,4,0,0,0,0,4,1.0,350.0,683.0,1.0,0.0,,,,61000,story_1,GasA,N,FuseA,Y,no_garage,no_fence,BLQ
6,8,2000,3,3,4,1,0,3,1,7,0,0,0,1000,4,2.0,0.0,684.0,0.0,0.0,,3.0,3.0,110000,story_1_half_fin,GasA,Y,SBrkr,Y,Unf,GdPrv,Unf
3,6,2003,4,3,3,1,0,2,1,5,0,0,0,0,4,3.0,0.0,270.0,0.0,0.0,,,,52000,story_1,GasA,Y,SBrkr,N,no_garage,no_fence,Unf
6,5,2006,4,3,4,2,0,2,1,6,1,192,0,0,5,3.0,762.0,1362.0,1.0,0.0,4.0,3.0,3.0,207000,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,ALQ
5,6,1950,3,3,3,1,1,4,1,7,0,0,0,0,3,3.0,0.0,940.0,0.0,0.0,,,,130000,story_2,GasA,N,FuseA,N,no_garage,no_fence,Unf
